Provider ID,HCAHPS Question,Patient Survey Star Rating
10157,Cleanliness - star rating,3
10157,Nurse communication - star rating,3
10157,Doctor communication - star rating,4
10157,Staff responsiveness - star rating,2
10157,Communication about medicines - star rating,3
10157,Discharge information - star rating,3
10157,Care transition - star rating,3
10157,Overall hospital rating - star rating,3
10157,Quietness - star rating,4
10157,Recommend hospital - star rating,4
10158,Summary star rating,3
10158,Cleanliness - star rating,3
10158,Nurse communication - star rating,3
10158,Doctor communication - star rating,5
10158,Staff responsiveness - star rating,3
10158,Communication about medicines - star rating,3
10158,Discharge information - star rating,3
10158,Care transition - star rating,3
10158,Overall hospital rating - star rating,3
10158,Quietness - star rating,4
10158,Recommend hospital - star rating,2
10164,Summary star rating,3
10164,Cleanliness - star rating,2
10164,Nurse communication - star rating,3
10164,Doctor communication - star rating,4
10164,Staff responsiveness - star rating,2
10164,Communication about medicines - star rating,3
10164,Discharge information - star rating,3
10164,Care transition - star rating,2
10164,Overall hospital rating - star rating,2
10164,Quietness - star rating,4
10164,Recommend hospital - star rating,2
10168,Summary star rating,5
10168,Cleanliness - star rating,4
10168,Nurse communication - star rating,4
10168,Doctor communication - star rating,5
10168,Staff responsiveness - star rating,5
10168,Communication about medicines - star rating,4
10168,Discharge information - star rating,4
10168,Care transition - star rating,5
10168,Overall hospital rating - star rating,5
10168,Quietness - star rating,5
10168,Recommend hospital - star rating,5
10169,Summary star rating,4
10169,Cleanliness - star rating,3
10169,Nurse communication - star rating,4
10169,Doctor communication - star rating,4
10169,Staff responsiveness - star rating,4
10169,Communication about medicines - star rating,5
10169,Discharge information - star rating,4
10169,Care transition - star rating,3
10169,Overall hospital rating - star rating,3
10169,Quietness - star rating,4
10169,Recommend hospital - star rating,2
10172,Summary star rating,Not Available
10172,Cleanliness - star rating,Not Available
10172,Nurse communication - star rating,Not Available
10172,Doctor communication - star rating,Not Available
10172,Staff responsiveness - star rating,Not Available
10172,Communication about medicines - star rating,Not Available
10172,Discharge information - star rating,Not Available
10172,Care transition - star rating,Not Available
10172,Overall hospital rating - star rating,Not Available
10172,Quietness - star rating,Not Available
10172,Recommend hospital - star rating,Not Available
10173,Summary star rating,5
10173,Cleanliness - star rating,4
10173,Nurse communication - star rating,5
10173,Doctor communication - star rating,5
10173,Staff responsiveness - star rating,5
10173,Communication about medicines - star rating,5
10173,Discharge information - star rating,4
10173,Care transition - star rating,4
10173,Overall hospital rating - star rating,5
10173,Quietness - star rating,4
10173,Recommend hospital - star rating,5
11300,Summary star rating,Not Available
11300,Cleanliness - star rating,Not Available
11300,Nurse communication - star rating,Not Available
11300,Doctor communication - star rating,Not Available
11300,Staff responsiveness - star rating,Not Available
11300,Communication about medicines - star rating,Not Available
11300,Discharge information - star rating,Not Available
11300,Care transition - star rating,Not Available
11300,Overall hospital rating - star rating,Not Available
11300,Quietness - star rating,Not Available
11300,Recommend hospital - star rating,Not Available
11302,Summary star rating,Not Available
11302,Cleanliness - star rating,Not Available
11302,Nurse communication - star rating,Not Available
11302,Doctor communication - star rating,Not Available
11302,Staff responsiveness - star rating,Not Available
11302,Communication about medicines - star rating,Not Available
11302,Discharge information - star rating,Not Available
11302,Care transition - star rating,Not Available
11302,Overall hospital rating - star rating,Not Available
11302,Quietness - star rating,Not Available
11302,Recommend hospital - star rating,Not Available
11304,Summary star rating,Not Available
11304,Cleanliness - star rating,Not Available
11304,Nurse communication - star rating,Not Available
11304,Doctor communication - star rating,Not Available
11304,Staff responsiveness - star rating,Not Available
11304,Communication about medicines - star rating,Not Available
11304,Discharge information - star rating,Not Available
11304,Care transition - star rating,Not Available
11304,Overall hospital rating - star rating,Not Available
11304,Quietness - star rating,Not Available
11304,Recommend hospital - star rating,Not Available
11305,Summary star rating,4
11305,Cleanliness - star rating,4
11305,Nurse communication - star rating,5
11305,Doctor communication - star rating,3
11305,Staff responsiveness - star rating,5
11305,Communication about medicines - star rating,4
11305,Discharge information - star rating,5
11305,Care transition - star rating,4
11305,Overall hospital rating - star rating,5
11305,Quietness - star rating,4
11305,Recommend hospital - star rating,4
13300,Summary star rating,Not Available
13300,Cleanliness - star rating,Not Available
13300,Nurse communication - star rating,Not Available
13300,Doctor communication - star rating,Not Available
13300,Staff responsiveness - star rating,Not Available
13300,Communication about medicines - star rating,Not Available
13300,Discharge information - star rating,Not Available
13300,Care transition - star rating,Not Available
13300,Overall hospital rating - star rating,Not Available
13300,Quietness - star rating,Not Available
13300,Recommend hospital - star rating,Not Available
13301,Summary star rating,Not Available
13301,Cleanliness - star rating,Not Available
13301,Nurse communication - star rating,Not Available
13301,Doctor communication - star rating,Not Available
13301,Staff responsiveness - star rating,Not Available
13301,Communication about medicines - star rating,Not Available
13301,Discharge information - star rating,Not Available
13301,Care transition - star rating,Not Available
13301,Overall hospital rating - star rating,Not Available
13301,Quietness - star rating,Not Available
13301,Recommend hospital - star rating,Not Available
20001,Summary star rating,3
20001,Cleanliness - star rating,3
20001,Nurse communication - star rating,3
20001,Doctor communication - star rating,3
20001,Staff responsiveness - star rating,3
20001,Communication about medicines - star rating,3
20001,Discharge information - star rating,4
20001,Care transition - star rating,3
20001,Overall hospital rating - star rating,4
20001,Quietness - star rating,2
20001,Recommend hospital - star rating,4
20006,Summary star rating,3
20006,Cleanliness - star rating,3
20006,Nurse communication - star rating,3
20006,Doctor communication - star rating,2
20006,Staff responsiveness - star rating,2
20006,Communication about medicines - star rating,3
20006,Discharge information - star rating,4
20006,Care transition - star rating,4
20006,Overall hospital rating - star rating,3
20006,Quietness - star rating,3
20006,Recommend hospital - star rating,3
20008,Summary star rating,4
20008,Cleanliness - star rating,3
20008,Nurse communication - star rating,4
20008,Doctor communication - star rating,4
20008,Staff responsiveness - star rating,4
20008,Communication about medicines - star rating,4
20008,Discharge information - star rating,3
20008,Care transition - star rating,3
20008,Overall hospital rating - star rating,3
20008,Quietness - star rating,3
20008,Recommend hospital - star rating,4
20012,Summary star rating,4
20012,Cleanliness - star rating,3
20012,Nurse communication - star rating,4
20012,Doctor communication - star rating,4
20012,Staff responsiveness - star rating,4
20012,Communication about medicines - star rating,4
20012,Discharge information - star rating,4
20012,Care transition - star rating,4
20012,Overall hospital rating - star rating,4
20012,Quietness - star rating,3
20012,Recommend hospital - star rating,4
20017,Summary star rating,3
20017,Cleanliness - star rating,2
20017,Nurse communication - star rating,3
20017,Doctor communication - star rating,3
20017,Staff responsiveness - star rating,4
20017,Communication about medicines - star rating,3
20017,Discharge information - star rating,3
20017,Care transition - star rating,3
20017,Overall hospital rating - star rating,3
